date,datetime,timestamp,season,away,away_code,away_pts,home,home_code,home_pts,overtime,type,boxscore
1/13/2024,1/13/2024 21:30,1705181400,2024,Los Angeles Lakers,LAL,125,Utah Jazz,UTA,132,,,https://www.basketball-reference.com/boxscores/202401130UTA.html
1/14/2024,1/14/2024 15:30,1705246200,2024,Indiana Pacers,IND,109,Denver Nuggets,DEN,117,,,https://www.basketball-reference.com/boxscores/202401140DEN.html
1/14/2024,1/14/2024 18:00,1705255200,2024,Charlotte Hornets,CHO,87,Miami Heat,MIA,104,,,https://www.basketball-reference.com/boxscores/202401140MIA.html
1/14/2024,1/14/2024 19:00,1705258800,2024,Sacramento Kings,SAC,142,Milwaukee Bucks,MIL,143,OT,,https://www.basketball-reference.com/boxscores/202401140MIL.html
1/14/2024,1/14/2024 19:00,1705258800,2024,Los Angeles Clippers,LAC,105,Minnesota Timberwolves,MIN,109,,,https://www.basketball-reference.com/boxscores/202401140MIN.html
1/14/2024,1/14/2024 21:00,1705266000,2024,Phoenix Suns,PHO,127,Portland Trail Blazers,POR,116,,,https://www.basketball-reference.com/boxscores/202401140POR.html
1/15/2024,1/15/2024 13:00,1705323600,2024,Houston Rockets,HOU,115,Philadelphia 76ers,PHI,124,,,https://www.basketball-reference.com/boxscores/202401150PHI.html
1/15/2024,1/15/2024 14:30,1705329000,2024,New Orleans Pelicans,NOP,120,Dallas Mavericks,DAL,125,,,https://www.basketball-reference.com/boxscores/202401150DAL.html
1/15/2024,1/15/2024 15:00,1705330800,2024,Orlando Magic,ORL,98,New York Knicks,NYK,94,,,https://www.basketball-reference.com/boxscores/202401150NYK.html
1/15/2024,1/15/2024 15:00,1705330800,2024,Detroit Pistons,DET,129,Washington Wizards,WAS,117,,,https://www.basketball-reference.com/boxscores/202401150WAS.html
1/15/2024,1/15/2024 15:30,1705332600,2024,San Antonio Spurs,SAS,99,Atlanta Hawks,ATL,109,,,https://www.basketball-reference.com/boxscores/202401150ATL.html
1/15/2024,1/15/2024 18:00,1705341600,2024,Golden State Warriors,GSW,107,Memphis Grizzlies,MEM,116,,,https://www.basketball-reference.com/boxscores/202401150MEM.html
1/15/2024,1/15/2024 19:00,1705345200,2024,Chicago Bulls,CHI,91,Cleveland Cavaliers,CLE,109,,,https://www.basketball-reference.com/boxscores/202401150CLE.html
1/15/2024,1/15/2024 19:30,1705347000,2024,Miami Heat,MIA,96,Brooklyn Nets,BRK,95,OT,,https://www.basketball-reference.com/boxscores/202401150BRK.html
1/15/2024,1/15/2024 19:30,1705347000,2024,Boston Celtics,BOS,105,Toronto Raptors,TOR,96,,,https://www.basketball-reference.com/boxscores/202401150TOR.html
1/15/2024,1/15/2024 21:00,1705352400,2024,Indiana Pacers,IND,105,Utah Jazz,UTA,132,,,https://www.basketball-reference.com/boxscores/202401150UTA.html
1/15/2024,1/15/2024 22:30,1705357800,2024,Oklahoma City Thunder,OKC,105,Los Angeles Lakers,LAL,112,,,https://www.basketball-reference.com/boxscores/202401150LAL.html
1/16/2024,1/16/2024 19:30,1705433400,2024,Denver Nuggets,DEN,121,Philadelphia 76ers,PHI,126,,,https://www.basketball-reference.com/boxscores/202401160PHI.html
1/16/2024,1/16/2024 21:00,1705438800,2024,Sacramento Kings,SAC,117,Phoenix Suns,PHO,119,,,https://www.basketball-reference.com/boxscores/202401160PHO.html
1/16/2024,1/16/2024 22:00,1705442400,2024,Oklahoma City Thunder,OKC,117,Los Angeles Clippers,LAC,128,,,https://www.basketball-reference.com/boxscores/202401160LAC.html
1/17/2024,1/17/2024 19:00,1705518000,2024,Minnesota Timberwolves,MIN,124,Detroit Pistons,DET,117,,,https://www.basketball-reference.com/boxscores/202401170DET.html
1/17/2024,1/17/2024 19:30,1705519800,2024,Orlando Magic,ORL,104,Atlanta Hawks,ATL,106,,,https://www.basketball-reference.com/boxscores/202401170ATL.html
1/17/2024,1/17/2024 19:30,1705519800,2024,San Antonio Spurs,SAS,98,Boston Celtics,BOS,117,,,https://www.basketball-reference.com/boxscores/202401170BOS.html
1/17/2024,1/17/2024 19:30,1705519800,2024,Milwaukee Bucks,MIL,95,Cleveland Cavaliers,CLE,135,,,https://www.basketball-reference.com/boxscores/202401170CLE.html
1/17/2024,1/17/2024 19:30,1705519800,2024,Houston Rockets,HOU,94,New York Knicks,NYK,109,,,https://www.basketball-reference.com/boxscores/202401170NYK.html
1/17/2024,1/17/2024 19:30,1705519800,2024,Miami Heat,MIA,97,Toronto Raptors,TOR,121,,,https://www.basketball-reference.com/boxscores/202401170TOR.html
1/17/2024,1/17/2024 20:00,1705521600,2024,Charlotte Hornets,CHO,112,New Orleans Pelicans,NOP,132,,,https://www.basketball-reference.com/boxscores/202401170NOP.html
1/17/2024,1/17/2024 20:30,1705523400,2024,Dallas Mavericks,DAL,110,Los Angeles Lakers,LAL,127,,,https://www.basketball-reference.com/boxscores/202401170LAL.html
1/17/2024,1/17/2024 22:00,1705528800,2024,Brooklyn Nets,BRK,103,Portland Trail Blazers,POR,105,,,https://www.basketball-reference.com/boxscores/202401170POR.html
1/18/2024,1/18/2024 19:30,1705606200,2024,Washington Wizards,WAS,109,New York Knicks,NYK,113,,,https://www.basketball-reference.com/boxscores/202401180NYK.html
1/18/2024,1/18/2024 19:30,1705606200,2024,Chicago Bulls,CHI,116,Toronto Raptors,TOR,110,,,https://www.basketball-reference.com/boxscores/202401180TOR.html
1/18/2024,1/18/2024 21:00,1705611600,2024,Oklahoma City Thunder,OKC,134,Utah Jazz,UTA,129,,,https://www.basketball-reference.com/boxscores/202401180UTA.html
1/18/2024,1/18/2024 22:00,1705615200,2024,Memphis Grizzlies,MEM,103,Minnesota Timberwolves,MIN,118,,,https://www.basketball-reference.com/boxscores/202401180MIN.html
1/18/2024,1/18/2024 22:00,1705615200,2024,Indiana Pacers,IND,126,Sacramento Kings,SAC,121,,,https://www.basketball-reference.com/boxscores/202401180SAC.html
1/19/2024,1/19/2024 19:00,1705690800,2024,San Antonio Spurs,SAS,120,Charlotte Hornets,CHO,124,,,https://www.basketball-reference.com/boxscores/202401190CHO.html
1/19/2024,1/19/2024 19:00,1705690800,2024,Philadelphia 76ers,PHI,124,Orlando Magic,ORL,109,,,https://www.basketball-reference.com/boxscores/202401190ORL.html
1/19/2024,1/19/2024 19:30,1705692600,2024,Denver Nuggets,DEN,102,Boston Celtics,BOS,100,,,https://www.basketball-reference.com/boxscores/202401190BOS.html
1/19/2024,1/19/2024 20:00,1705694400,2024,Atlanta Hawks,ATL,109,Miami Heat,MIA,108,,,https://www.basketball-reference.com/boxscores/202401190MIA.html
1/19/2024,1/19/2024 20:00,1705694400,2024,Phoenix Suns,PHO,123,New Orleans Pelicans,NOP,109,,,https://www.basketball-reference.com/boxscores/202401190NOP.html
1/19/2024,1/19/2024 22:00,1705701600,2024,Indiana Pacers,IND,115,Portland Trail Blazers,POR,118,,,https://www.basketball-reference.com/boxscores/202401190POR.html
1/19/2024,1/19/2024 22:30,1705703400,2024,Brooklyn Nets,BRK,130,Los Angeles Lakers,LAL,112,,,https://www.basketball-reference.com/boxscores/202401190LAL.html
1/20/2024,1/20/2024 15:00,1705762800,2024,Milwaukee Bucks,MIL,141,Detroit Pistons,DET,135,,,https://www.basketball-reference.com/boxscores/202401200DET.html
1/20/2024,1/20/2024 19:00,1705777200,2024,Philadelphia 76ers,PHI,97,Charlotte Hornets,CHO,89,,,https://www.basketball-reference.com/boxscores/202401200CHO.html
1/20/2024,1/20/2024 19:00,1705777200,2024,San Antonio Spurs,SAS,131,Washington Wizards,WAS,127,,,https://www.basketball-reference.com/boxscores/202401200WAS.html
1/20/2024,1/20/2024 19:30,1705779000,2024,Cleveland Cavaliers,CLE,116,Atlanta Hawks,ATL,95,,,https://www.basketball-reference.com/boxscores/202401200ATL.html
1/20/2024,1/20/2024 19:30,1705779000,2024,Toronto Raptors,TOR,100,New York Knicks,NYK,126,,,https://www.basketball-reference.com/boxscores/202401200NYK.html
1/20/2024,1/20/2024 20:00,1705780800,2024,Memphis Grizzlies,MEM,96,Chicago Bulls,CHI,125,,,https://www.basketball-reference.com/boxscores/202401200CHI.html
1/20/2024,1/20/2024 20:00,1705780800,2024,Utah Jazz,UTA,126,Houston Rockets,HOU,127,OT,,https://www.basketball-reference.com/boxscores/202401200HOU.html
1/20/2024,1/20/2024 20:00,1705780800,2024,Oklahoma City Thunder,OKC,102,Minnesota Timberwolves,MIN,97,,,https://www.basketball-reference.com/boxscores/202401200MIN.html
1/21/2024,1/21/2024 15:30,1705851000,2024,Brooklyn Nets,BRK,114,Los Angeles Clippers,LAC,125,,,https://www.basketball-reference.com/boxscores/202401210LAC.html
1/21/2024,1/21/2024 18:00,1705860000,2024,Miami Heat,MIA,87,Orlando Magic,ORL,105,,,https://www.basketball-reference.com/boxscores/202401210ORL.html
1/21/2024,1/21/2024 18:00,1705860000,2024,Denver Nuggets,DEN,113,Washington Wizards,WAS,104,,,https://www.basketball-reference.com/boxscores/202401210WAS.html
1/21/2024,1/21/2024 19:00,1705863600,2024,Boston Celtics,BOS,116,Houston Rockets,HOU,107,,,https://www.basketball-reference.com/boxscores/202401210HOU.html
1/21/2024,1/21/2024 20:00,1705867200,2024,Indiana Pacers,IND,110,Phoenix Suns,PHO,117,,,https://www.basketball-reference.com/boxscores/202401210PHO.html
1/21/2024,1/21/2024 22:00,1705874400,2024,Portland Trail Blazers,POR,110,Los Angeles Lakers,LAL,134,,,https://www.basketball-reference.com/boxscores/202401210LAL.html
1/22/2024,1/22/2024 19:00,1705950000,2024,Milwaukee Bucks,MIL,122,Detroit Pistons,DET,113,,,https://www.basketball-reference.com/boxscores/202401220DET.html
1/22/2024,1/22/2024 19:00,1705950000,2024,Cleveland Cavaliers,CLE,126,Orlando Magic,ORL,99,,,https://www.basketball-reference.com/boxscores/202401220ORL.html
1/22/2024,1/22/2024 19:00,1705950000,2024,San Antonio Spurs,SAS,123,Philadelphia 76ers,PHI,133,,,https://www.basketball-reference.com/boxscores/202401220PHI.html
1/22/2024,1/22/2024 19:30,1705951800,2024,Memphis Grizzlies,MEM,108,Toronto Raptors,TOR,100,,,https://www.basketball-reference.com/boxscores/202401220TOR.html
1/22/2024,1/22/2024 20:00,1705953600,2024,Charlotte Hornets,CHO,128,Minnesota Timberwolves,MIN,125,,,https://www.basketball-reference.com/boxscores/202401220MIN.html
1/22/2024,1/22/2024 20:30,1705955400,2024,Boston Celtics,BOS,119,Dallas Mavericks,DAL,110,,,https://www.basketball-reference.com/boxscores/202401220DAL.html
1/22/2024,1/22/2024 21:00,1705957200,2024,Chicago Bulls,CHI,113,Phoenix Suns,PHO,115,,,https://www.basketball-reference.com/boxscores/202401220PHO.html
1/22/2024,1/22/2024 22:00,1705960800,2024,Atlanta Hawks,ATL,107,Sacramento Kings,SAC,122,,,https://www.basketball-reference.com/boxscores/202401220SAC.html
1/23/2024,1/23/2024 19:00,1706036400,2024,Denver Nuggets,DEN,114,Indiana Pacers,IND,109,,,https://www.basketball-reference.com/boxscores/202401230IND.html
1/23/2024,1/23/2024 19:30,1706038200,2024,New York Knicks,NYK,108,Brooklyn Nets,BRK,103,,,https://www.basketball-reference.com/boxscores/202401230BRK.html
1/23/2024,1/23/2024 20:00,1706040000,2024,Utah Jazz,UTA,124,New Orleans Pelicans,NOP,153,,,https://www.basketball-reference.com/boxscores/202401230NOP.html
1/23/2024,1/23/2024 20:00,1706040000,2024,Portland Trail Blazers,POR,109,Oklahoma City Thunder,OKC,111,,,https://www.basketball-reference.com/boxscores/202401230OKC.html
1/23/2024,1/23/2024 22:00,1706047200,2024,Los Angeles Lakers,LAL,116,Los Angeles Clippers,LAC,127,,,https://www.basketball-reference.com/boxscores/202401230LAC.html
1/24/2024,1/24/2024 19:00,1706122800,2024,Charlotte Hornets,CHO,106,Detroit Pistons,DET,113,,,https://www.basketball-reference.com/boxscores/202401240DET.html
1/24/2024,1/24/2024 19:00,1706122800,2024,Minnesota Timberwolves,MIN,118,Washington Wizards,WAS,107,,,https://www.basketball-reference.com/boxscores/202401240WAS.html
1/24/2024,1/24/2024 19:30,1706124600,2024,Memphis Grizzlies,MEM,105,Miami Heat,MIA,96,,,https://www.basketball-reference.com/boxscores/202401240MIA.html
1/24/2024,1/24/2024 20:00,1706126400,2024,Portland Trail Blazers,POR,137,Houston Rockets,HOU,131,OT,,https://www.basketball-reference.com/boxscores/202401240HOU.html
1/24/2024,1/24/2024 20:00,1706126400,2024,Cleveland Cavaliers,CLE,116,Milwaukee Bucks,MIL,126,,,https://www.basketball-reference.com/boxscores/202401240MIL.html
1/24/2024,1/24/2024 20:30,1706128200,2024,Phoenix Suns,PHO,132,Dallas Mavericks,DAL,109,,,https://www.basketball-reference.com/boxscores/202401240DAL.html
1/24/2024,1/24/2024 21:30,1706131800,2024,Oklahoma City Thunder,OKC,140,San Antonio Spurs,SAS,114,,,https://www.basketball-reference.com/boxscores/202401240SAS.html
1/24/2024,1/24/2024 22:00,1706133600,2024,Atlanta Hawks,ATL,112,Golden State Warriors,GSW,134,,,https://www.basketball-reference.com/boxscores/202401240GSW.html
1/25/2024,1/25/2024 19:00,1706209200,2024,Philadelphia 76ers,PHI,122,Indiana Pacers,IND,134,,,https://www.basketball-reference.com/boxscores/202401250IND.html
1/25/2024,1/25/2024 19:00,1706209200,2024,Utah Jazz,UTA,123,Washington Wizards,WAS,108,,,https://www.basketball-reference.com/boxscores/202401250WAS.html
1/25/2024,1/25/2024 19:30,1706211000,2024,Minnesota Timberwolves,MIN,96,Brooklyn Nets,BRK,94,,,https://www.basketball-reference.com/boxscores/202401250BRK.html
1/25/2024,1/25/2024 19:30,1706211000,2024,Boston Celtics,BOS,143,Miami Heat,MIA,110,,,https://www.basketball-reference.com/boxscores/202401250MIA.html
1/25/2024,1/25/2024 19:30,1706211000,2024,Denver Nuggets,DEN,84,New York Knicks,NYK,122,,,https://www.basketball-reference.com/boxscores/202401250NYK.html
1/25/2024,1/25/2024 22:00,1706220000,2024,Sacramento Kings,SAC,134,Golden State Warriors,GSW,133,,,https://www.basketball-reference.com/boxscores/202401250GSW.html
1/25/2024,1/25/2024 22:30,1706221800,2024,Chicago Bulls,CHI,132,Los Angeles Lakers,LAL,141,,,https://www.basketball-reference.com/boxscores/202401250LAL.html
1/26/2024,1/26/2024 19:00,1706295600,2024,Dallas Mavericks,DAL,148,Atlanta Hawks,ATL,143,,,https://www.basketball-reference.com/boxscores/202401260ATL.html
1/26/2024,1/26/2024 19:00,1706295600,2024,Houston Rockets,HOU,138,Charlotte Hornets,CHO,104,,,https://www.basketball-reference.com/boxscores/202401260CHO.html
1/26/2024,1/26/2024 19:00,1706295600,2024,Phoenix Suns,PHO,131,Indiana Pacers,IND,133,,,https://www.basketball-reference.com/boxscores/202401260IND.html
1/26/2024,1/26/2024 19:30,1706297400,2024,Los Angeles Clippers,LAC,127,Toronto Raptors,TOR,107,,,https://www.basketball-reference.com/boxscores/202401260TOR.html
1/26/2024,1/26/2024 20:00,1706299200,2024,Orlando Magic,ORL,106,Memphis Grizzlies,MEM,107,,,https://www.basketball-reference.com/boxscores/202401260MEM.html
1/26/2024,1/26/2024 20:00,1706299200,2024,Cleveland Cavaliers,CLE,112,Milwaukee Bucks,MIL,100,,,https://www.basketball-reference.com/boxscores/202401260MIL.html
1/26/2024,1/26/2024 20:00,1706299200,2024,Oklahoma City Thunder,OKC,107,New Orleans Pelicans,NOP,83,,,https://www.basketball-reference.com/boxscores/202401260NOP.html
1/26/2024,1/26/2024 21:30,1706304600,2024,Portland Trail Blazers,POR,100,San Antonio Spurs,SAS,116,,,https://www.basketball-reference.com/boxscores/202401260SAS.html
1/27/2024,1/27/2024 12:00,1706356800,2024,Washington Wizards,WAS,118,Detroit Pistons,DET,104,,,https://www.basketball-reference.com/boxscores/202401270DET.html
1/27/2024,1/27/2024 15:00,1706367600,2024,Miami Heat,MIA,109,New York Knicks,NYK,125,,,https://www.basketball-reference.com/boxscores/202401270NYK.html
1/27/2024,1/27/2024 17:30,1706376600,2024,Philadelphia 76ers,PHI,105,Denver Nuggets,DEN,111,,,https://www.basketball-reference.com/boxscores/202401270DEN.html
1/27/2024,1/27/2024 18:00,1706378400,2024,Houston Rockets,HOU,104,Brooklyn Nets,BRK,106,,,https://www.basketball-reference.com/boxscores/202401270BRK.html
1/27/2024,1/27/2024 19:00,1706382000,2024,Los Angeles Clippers,LAC,115,Boston Celtics,BOS,96,,,https://www.basketball-reference.com/boxscores/202401270BOS.html
1/27/2024,1/27/2024 19:00,1706382000,2024,Utah Jazz,UTA,134,Charlotte Hornets,CHO,122,,,https://www.basketball-reference.com/boxscores/202401270CHO.html
1/27/2024,1/27/2024 20:00,1706385600,2024,New Orleans Pelicans,NOP,117,Milwaukee Bucks,MIL,141,,,https://www.basketball-reference.com/boxscores/202401270MIL.html
1/27/2024,1/27/2024 20:30,1706387400,2024,Los Angeles Lakers,LAL,145,Golden State Warriors,GSW,144,2OT,,https://www.basketball-reference.com/boxscores/202401270GSW.html
1/27/2024,1/27/2024 20:30,1706387400,2024,Minnesota Timberwolves,MIN,112,San Antonio Spurs,SAS,113,,,https://www.basketball-reference.com/boxscores/202401270SAS.html
1/27/2024,1/27/2024 21:00,1706389200,2024,Sacramento Kings,SAC,120,Dallas Mavericks,DAL,115,,,https://www.basketball-reference.com/boxscores/202401270DAL.html
1/28/2024,1/28/2024 14:00,1706450400,2024,Oklahoma City Thunder,OKC,104,Detroit Pistons,DET,120,,,https://www.basketball-reference.com/boxscores/202401280DET.html
1/28/2024,1/28/2024 15:30,1706455800,2024,Memphis Grizzlies,MEM,110,Indiana Pacers,IND,116,,,https://www.basketball-reference.com/boxscores/202401280IND.html
1/28/2024,1/28/2024 18:00,1706464800,2024,Toronto Raptors,TOR,125,Atlanta Hawks,ATL,126,,,https://www.basketball-reference.com/boxscores/202401280ATL.html
1/28/2024,1/28/2024 18:00,1706464800,2024,Phoenix Suns,PHO,98,Orlando Magic,ORL,113,,,https://www.basketball-reference.com/boxscores/202401280ORL.html
1/28/2024,1/28/2024 21:00,1706475600,2024,Chicago Bulls,CHI,104,Portland Trail Blazers,POR,96,,,https://www.basketball-reference.com/boxscores/202401280POR.html
1/29/2024,1/29/2024 19:00,1706554800,2024,New York Knicks,NYK,113,Charlotte Hornets,CHO,92,,,https://www.basketball-reference.com/boxscores/202401290CHO.html
1/29/2024,1/29/2024 19:00,1706554800,2024,Los Angeles Clippers,LAC,108,Cleveland Cavaliers,CLE,118,,,https://www.basketball-reference.com/boxscores/202401290CLE.html
1/29/2024,1/29/2024 19:30,1706556600,2024,New Orleans Pelicans,NOP,112,Boston Celtics,BOS,118,,,https://www.basketball-reference.com/boxscores/202401290BOS.html
1/29/2024,1/29/2024 19:30,1706556600,2024,Utah Jazz,UTA,114,Brooklyn Nets,BRK,147,,,https://www.basketball-reference.com/boxscores/202401290BRK.html
1/29/2024,1/29/2024 19:30,1706556600,2024,Phoenix Suns,PHO,118,Miami Heat,MIA,105,,,https://www.basketball-reference.com/boxscores/202401290MIA.html
1/29/2024,1/29/2024 20:00,1706558400,2024,Los Angeles Lakers,LAL,119,Houston Rockets,HOU,135,,,https://www.basketball-reference.com/boxscores/202401290HOU.html
1/29/2024,1/29/2024 20:00,1706558400,2024,Sacramento Kings,SAC,103,Memphis Grizzlies,MEM,94,,,https://www.basketball-reference.com/boxscores/202401290MEM.html
1/29/2024,1/29/2024 20:00,1706558400,2024,Minnesota Timberwolves,MIN,107,Oklahoma City Thunder,OKC,101,,,https://www.basketball-reference.com/boxscores/202401290OKC.html
1/29/2024,1/29/2024 20:00,1706558400,2024,Washington Wizards,WAS,118,San Antonio Spurs,SAS,113,,,https://www.basketball-reference.com/boxscores/202401290SAS.html
1/29/2024,1/29/2024 20:30,1706560200,2024,Orlando Magic,ORL,129,Dallas Mavericks,DAL,131,,,https://www.basketball-reference.com/boxscores/202401290DAL.html
1/29/2024,1/29/2024 21:00,1706562000,2024,Milwaukee Bucks,MIL,107,Denver Nuggets,DEN,113,,,https://www.basketball-reference.com/boxscores/202401290DEN.html
1/29/2024,1/29/2024 22:00,1706565600,2024,Philadelphia 76ers,PHI,104,Portland Trail Blazers,POR,130,,,https://www.basketball-reference.com/boxscores/202401290POR.html
1/30/2024,1/30/2024 19:30,1706643000,2024,Los Angeles Lakers,LAL,122,Atlanta Hawks,ATL,138,,,https://www.basketball-reference.com/boxscores/202401300ATL.html
1/30/2024,1/30/2024 19:30,1706643000,2024,Indiana Pacers,IND,124,Boston Celtics,BOS,129,,,https://www.basketball-reference.com/boxscores/202401300BOS.html
1/30/2024,1/30/2024 19:30,1706643000,2024,Utah Jazz,UTA,103,New York Knicks,NYK,118,,,https://www.basketball-reference.com/boxscores/202401300NYK.html
1/30/2024,1/30/2024 20:00,1706644800,2024,Toronto Raptors,TOR,118,Chicago Bulls,CHI,107,,,https://www.basketball-reference.com/boxscores/202401300CHI.html
